Date,AMZN.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA,AAPL.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA,MSFT.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA,INTC.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA,GS.N,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA
30/10/13,361.08,82.1585,82.322,84.3404,46.8415,86.5232,0,78.5714,15439733060,29253055507,16.9231,17.1389,74.98506787,45.751,62.1644,57.086,32.5584,28.2948,7.1429,92.8571,88112089669,66851865880,16.1794,16.1628,35.54,72.549,67.1581,63.4989,26.3553,77.9232,0,78.5714,-1984587674,-6158720106,29.2058,29.2267,24.495,84.2222,82.7079,72.0661,27.5328,122.4815,7.1429,100,1699868758,-3601913468,17.9093,17.893,162.05,82.0193,86.6244,61.3936,22.5009,99.3374,35.7143,92.8571,-322295400,642142216.1,131.2971,131.75
31/10/13,364.03,80.6255,82.3521,82.7119,49.6047,73.9978,0,71.4286,15489069060,29274622387,17.1964,17.3112,74.67163961,27.8646,43.0369,60.4709,31.8373,21.137,0,85.7143,87836392994,66703113783,16.2572,16.1916,35.405,52.7318,66.7194,64.7758,26.4535,53.9477,64.2857,71.4286,-2026269974,-6184920409,29.3067,29.3216,24.47,76.6751,83.8594,71.6616,29.0376,100.2463,0,100,1668967358,-3624574495,17.9793,17.9588,160.86,62.5276,77.9805,59.0417,24.058,65.8916,28.5714,100,-325080400,639357216.1,131.7583,131.9988
11/1/13,359.002,72.3836,76.4163,63.3786,30.0522,69.7617,42.8571,71.4286,14564317060,28548762529,12.9619,13.0918,74.28992571,23.8456,22.3582,44.994,23.2466,-45.1894,28.5714,50,88443747204,72074720970,16.1157,16.0737,35.525,38.31,23.2399,39.0202,15.4704,-39.7343,100,50,-2846154996,-6797422201,21.9363,21.8985,24.325,90.1543,70.636,70.6895,29.9771,148.4628,42.8571,100,537836258,-4150434710,15.2958,15.3726,162.05,88.1068,85.9056,77.7249,49.9382,106.5287,28.5714,92.8571,-411159700,571073694.5,107.2213,107.6971
11/4/13,358.74,86.1322,66.3962,56.5919,18.5744,141.5778,7.1429,100,14454873060,28472030815,13.0678,13.042,75.24992475,71.2019,52.6756,46.0518,27.4745,45.9924,71.4286,14.2857,83900059465,68336307816,13.2594,13.2949,35.94,74.499,75.796,61.561,25.9359,20.2039,14.2857,92.8571,-2238532296,-6502072352,23.6143,23.659,24.255,80.8366,67.8106,60.0398,20.4808,66.0913,71.4286,92.8571,751131858,-3887689508,15.6252,15.6213,163.16,89.2258,75.162,56.5349,27.1902,119.8427,71.4286,100,-365550400,608463739.9,118.7805,119.3821
11/5/13,358.892,,,,,,,,,,,,75.06406779,,,,,,,,,,,,36.64,,,,,,,,,,,,24.03,,,,,,,,,,,,161.95,,,,,,,,,,,
11/6/13,356.18,77.2848,71.4462,68.9657,25.1391,93.0798,21.4286,92.8571,14660913060,28481930152,13.4455,13.4985,74.41706844,32.3012,29.4326,44.4535,15.845,-105.2626,85.7143,50,83388059353,67993181549,13.7438,13.6806,38.18,66.4198,63.0704,58.3952,50.4562,-50.5909,21.4286,85.7143,-1900897674,-5970459668,29.0079,28.9517,24.245,37.5893,31.9256,58.5531,29.7597,14.9511,21.4286,64.2857,1470429158,-3733431790,18.1883,18.1697,163.52,83.7169,69.0399,63.7084,38.6474,59.059,14.2857,92.8571,-324706500,626465175.4,132.9482,132.6452
11/7/13,343.56,92.2936,92.1098,79.2485,34.8171,148.7117,14.2857,100,14994741060,28721097561,14.2341,14.3013,73.21306964,86.0651,80.2057,54.4184,26.4542,95.8212,42.8571,100,82685936251,67364483700,12.7265,12.8688,37.5,87.5442,72.7626,58.3596,25.7867,212.7171,14.2857,100,-1973410774,-6046103732,28.501,28.5255,24.059,48.7037,32.629,42.407,29.087,22.0658,92.8571,0,1594343858,-3819803743,17.5288,17.5024,159.64,82.5834,84.4775,58.4675,24.4839,152.1624,14.2857,0,-335831900,610950631.4,125.7528,127.0232
11/8/13,350.31,,,,,,,,,,,,74.36563992,,,,,,,,,,,,37.78,,,,,,,,,,,,24.09,,,,,,,,,,,,163.17,,,,,,,,,,,
11/11/13,354.378,35.579,25.5975,55.7858,44.0902,-65.0613,7.1429,21.4286,15391623060,29261538131,17.8935,17.6206,74.14964014,37.1408,41.369,55.6775,19.9763,-47.0147,0,35.7143,87106785066,66888285740,16.2934,16.2311,37.59,77.4549,84.1238,75.9349,40.6815,76.5747,14.2857,78.5714,-1867886074,-6045219924,30.4021,30.5715,24.169,54.0797,52.1175,55.5053,21.8287,-16.3383,7.1429,50,1664659458,-3599186685,18.1526,18.0748,163.84,52.9472,48.8018,55.0088,23.2886,153.9007,7.1429,100,-316912000,643488959.1,133.1511,132.8704
11/12/13,349.53,41.4775,39.5489,61.2007,43.1554,-74.0934,0,50,15581837060,29431921749,19.397,19.2307,74.28706857,33.3479,43.101,72.4703,44.9965,36.9172,7.1429,71.4286,87979778340,66731961941,17.5035,17.4288,37.36,53.7963,62.1296,55.3108,32.9286,-108.2313,0,64.2857,-2005786474,-6076242532,32.1384,32.1038,24.43,67.5046,76.3448,60.3695,23.587,50.3415,57.1429,7.1429,1732942558,-3605713256,18.189,18.3562,162.89,51.0864,43.5415,65.7472,27.3349,-10.4158,0,92.8571,-290539500,635521787.1,138.6364,138.3682
13/11/13,356.22,61.8339,47.5988,51.2654,39.5424,-33.3288,0,7.1429,15400227060,29295834343,17.7875,17.5793,74.37621134,60.7754,51.7194,53.4171,16.864,14.05,21.4286,21.4286,87508283067,66938443973,16.2494,16.2186,38.155,66.5837,68.4204,62.4508,43.7934,63.5655,0,64.2857,-1854580074,-6006628927,30.669,30.7133,24.6,84.0799,69.0824,60.7859,23.9076,174.0861,0,100,1725463258,-3550752995,18.1348,18.0947,162.94,70.2983,65.7502,51.558,20.695,21.0298,0,85.7143,-315753300,644075620.6,133.1717,133.0295
14/11/13,367.396,73.2527,60.1567,60.4406,39.648,132.8187,64.2857,100,15483423060,29358494032,17.7658,17.6321,75.45135312,75.3174,64.445,58.3662,17.7573,188.5059,14.2857,14.2857,87790702549,67135489685,16.2521,16.2422,38.021,71.4778,66.4281,70.1663,45.4736,72.5616,14.2857,57.1429,-1900763774,-5985001439,30.8534,30.8731,24.385,85.5672,79.5782,64.8754,25.0613,119.1568,50,92.8571,1705264358,-3561525742,18.1452,18.1425,163.2,65.5906,69.9646,57.5242,19.3063,65.0185,64.2857,78.5714,-312105100,644170379,133.2916,133.2636
15/11/13,369.17,89.8697,74.9855,67.4253,40.2661,160.4939,57.1429,100,15573255060,29357149608,17.7758,17.7683,74.99863929,78.6571,71.5833,61.8921,18.5613,137.0952,7.1429,7.1429,87472781832,66886820394,16.2697,16.2829,37.841,87.7513,75.2709,70.7663,46.9858,62.2715,7.1429,50,-1951365074,-5994784357,31.0436,31.0161,24.52,84.2716,84.6396,63.6462,25.0646,97.1178,42.8571,85.7143,1728130858,-3543232542,18.154,18.1776,164.4,69.596,68.4949,55.9244,19.5505,142.063,57.1429,100,-309437900,644408521.9,133.4681,133.3999
18/11/13,366.18,84.6035,82.5753,68.9992,40.5121,114.1506,50,100,15518507060,29321147522,17.8266,17.9039,74.08978305,59.3311,71.1019,59.5296,16.7284,6.9611,0,0,87227837588,66665253476,16.2913,16.3072,37.2,62.4868,73.9053,60.6094,45.1213,-52.7721,0,42.8571,-2004642574,-6020900778,31.1904,31.042,24.6,80.4967,83.4452,68.3154,25.9138,121.4763,35.7143,100,1752843358,-3540985951,18.1927,18.235,165.68,71.1531,68.7799,61.0049,21.4351,192.517,50,100,-305882900,643903608.8,133.6587,133.7444
19/11/13,364.94,76.4223,83.6319,63.2815,39.9472,70.7145,42.8571,92.8571,15480411060,29312654783,17.8718,17.9743,74.22135435,35.2422,57.7434,51.3638,15.1144,-14.8906,42.8571,78.5714,87436776596,66578356476,16.2835,16.2932,36.74,36.0053,62.0811,57.2732,42.9333,-145.2615,7.1429,35.7143,-2048917574,-6054107028,31.3023,31.03,24.7,82.0817,82.2834,70.8872,27.5056,135.9383,28.5714,100,1777713558,-3548638320,18.2543,18.2997,166.6,74.8995,71.8828,64.3154,23.3516,171.8757,42.8571,100,-303191000,643415070.8,134.0036,134.195
20/11/13,362.57,59.6536,73.5598,64.5548,38.7016,44.7104,35.7143,85.7143,15444981060,29298353221,17.9074,18.0477,73.571355,13.0171,35.8635,51.6113,14.9131,-97.6795,35.7143,71.4286,87242859603,66427107590,16.2681,16.2828,37.08,22.776,40.4227,57.5122,41.4423,-53.3523,0,28.5714,-2016687674,-6060553008,31.2949,31.0232,24.56,70.246,77.6082,68.9732,27.3949,80.2995,21.4286,92.8571,1757424958,-3557655476,18.3024,18.3472,165,65.0673,70.3733,66.7833,23.9457,85.5303,35.7143,92.8571,-305984100,640949196,134.351,134.6966
21/11/13,368.92,56.7334,64.2698,59.8993,37.9263,63.619,28.5714,78.5714,15484273060,29333286781,17.9483,18.0758,74.44792555,24.6407,24.3,49.3379,14.3988,-53.836,28.5714,64.2857,87504886665,66683991415,16.2619,16.2651,37.4,37.7428,32.1747,62.2087,40.4179,36.6509,0,21.4286,-1993622974,-6059698760,31.261,31.0788,25.23,72.9525,75.0934,64.6116,29.3175,170.2143,14.2857,100,1801475558,-3520469904,18.3205,18.3738,167.07,68.8166,69.5945,59.0809,24.5333,96.1002,28.5714,85.7143,-302825600,643436257.8,134.4504,134.8815
22/11/13,372.31,61.7858,59.3909,64.6949,38.2044,91.0091,21.4286,100,15543583060,29360877880,18.0686,18.153,74.2570686,32.7465,23.4681,52.0994,13.5202,-19.4289,21.4286,57.1429,87281160842,66616812036,16.2774,16.2615,37.57,64.2712,41.5967,64.9528,39.8931,67.4562,0,14.2857,-1965640974,-6049305446,31.2727,31.1632,23.87,48.7666,63.9884,59.5019,26.5558,-130.2043,7.1429,92.8571,1723567458,-3591401159,18.3558,18.3805,168.1,74.5243,69.4694,63.7562,25.805,105.3312,21.4286,100,-300145100,645839805.7,134.9743,135.2597
25/11/13,376.64,80.9116,66.4769,67.4699,38.9859,131.8938,14.2857,100,15603029060,29390665355,18.1847,18.2508,74.81992518,58.7663,38.7178,54.2635,13.0975,60.196,14.2857,50,87510472671,66645534873,16.2806,16.2671,37.64,77.8667,59.9603,68.9337,40.0919,98.2215,0,100,-1934994174,-6068661320,31.3169,31.2942,23.75,36.7554,52.8248,43.0103,25.2093,-187.2234,100,85.7143,1680178158,-3593069979,18.3543,18.3204,169.48,86.385,76.5753,68.3321,28.35,154.5643,14.2857,100,-297043400,645777771.7,135.4671,135.8275
26/11/13,381.37,90.8853,77.8609,70.0639,40.3626,156.0627,7.1429,100,15657517060,29429124344,18.3078,18.3653,76.1999238,71.8957,54.4695,58.5624,15.4629,165.5905,7.1429,100,87911855872,66865733564,16.3008,16.2894,37.35,69.9481,70.6953,61.9805,39.0551,20.8435,35.7143,92.8571,-1969459474,-6103126620,31.3566,31.3464,23.65,8.1384,31.2201,38.337,23.9975,-144.6849,92.8571,78.5714,1649577358,-3598412976,18.3423,18.2453,168.04,77.665,79.5247,70.3964,29.8538,110.4052,7.1429,100,-299996800,642912205.2,135.9812,136.4205
27/11/13,386.71,95.6732,89.1567,73.687,42.1541,171.9101,0,100,15702911060,29468519592,18.4883,18.5125,77.99420772,90.0744,73.5788,70.6256,19.1355,211.0243,0,100,88275304635,67226874716,16.358,16.3768,37.6,56.6702,68.1617,61.9805,38.4413,62.1657,28.5714,85.7143,-1943457374,-6107941823,31.4297,31.3891,23.9,14.8976,19.9305,34.2072,22.4209,-90.0916,85.7143,71.4286,1677996558,-3572835696,18.2964,18.1578,168.22,67.5525,77.2008,66.1586,30.2999,80.7312,0,92.8571,-297711500,643807477.4,136.5412,136.7921
28/11/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/11/13,393.62,97.3083,94.6223,76.6699,44.4763,161.0881,0,100,15751031060,29508211414,18.6469,18.6839,79.43849199,94.0013,85.3238,78.2327,23.6518,198.1715,0,100,88593432553,67408316495,16.4414,16.5233,38.13,59.1876,61.9353,65.0066,39.2014,158.9493,21.4286,100,-1921366974,-6100891696,31.4496,31.4622,23.84,21.4632,14.8331,44.0722,20.5927,-61.17,78.5714,64.2857,1664193658,-3577036578,18.2581,18.1246,168.94,64.6746,69.964,65.2376,31.7478,103.1363,0,100,-295692800,643664892.6,136.9428,137.0721
12/2/13,392.3,33.2235,34.9527,39.3878,19.6481,-94.3175,78.5714,14.2857,14386403060,28132429518,13.304,13.242,78.74706411,76.7855,83.4176,54.0951,27.9787,84.218,14.2857,0,86080547642,70591174011,14.1289,14.3362,38.45,76.0875,52.0609,60.2033,17.8678,92.0763,78.5714,14.2857,-2490389396,-6838123951,22.5678,22.5262,23.7,63.0303,45.2885,50.1852,14.6905,96.5147,14.2857,64.2857,652200758,-4087812485,15.3663,15.3557,169.72,89.1089,82.9747,85.2837,70.5958,140.1216,14.2857,100,-390938100,609316106.5,121.4557,121.3918
12/3/13,384.66,50.7929,64.1709,54.2739,21.2458,62.7066,28.5714,100,14442665060,28375898137,13.4656,13.5324,80.90306195,70.7449,67.1865,44.2366,36.5272,-15.0165,57.1429,0,82960017325,68643577148,13.296,13.3433,38.31,32.6111,41.0779,49.9288,17.2676,-55.7308,7.1429,64.2857,-2478952696,-6766318165,22.9948,22.998,23.55,52.9077,67.7041,61.2781,14.4418,46.7896,14.2857,85.7143,719022858,-4061223769,15.577,15.6415,168.05,29.7579,53.1585,54.1916,25.0481,-19.6415,28.5714,0,-376772200,606204880.5,124.137,124.787
12/4/13,385.96,93.8097,83.1005,64.4942,20.2561,158.463,0,100,14512199060,28522019087,13.0893,13.1264,80.714205,73.0965,66.8737,46.5253,25.9023,20.5189,64.2857,7.1429,83661446027,68164657042,13.2113,13.2993,38.94,50.9392,68.8471,55.9266,25.4798,-10.0118,7.1429,85.7143,-2301418596,-6519540769,23.6579,23.6727,23.74,69.6009,74.4905,60.1485,21.106,50.7166,64.2857,85.7143,717103858,-3879440296,15.6168,15.6674,168.7,88.4699,84.9212,53.3078,24.4982,89.6781,64.2857,92.8571,-362419000,610434466.6,118.8034,119.6947
12/5/13,384.49,,,,,,,,,,,,81.12863316,,,,,,,,,,,,38,,,,,,,,,,,,24.26,,,,,,,,,,,,165.56,,,,,,,,,,,
12/6/13,386.95,63.8475,72.4255,69.7873,25.0454,35.8108,14.2857,85.7143,14616135060,28454358187,13.5012,13.5588,80.00277714,19.696,27.2355,47.6474,16.2124,-112.6501,100,42.8571,83122831888,67765493971,13.7423,13.6611,38.36,48.9808,61.7276,59.4366,48.9827,-17.4676,14.2857,78.5714,-1863524974,-5981137582,29.0411,28.98,24.82,39.8405,36.2985,60.6149,27.8266,-34.957,14.2857,57.1429,1445893958,-3753808482,18.262,18.2119,167.21,66.439,75.3387,62.6604,36.5594,-7.7333,7.1429,85.7143,-327949800,624532467.2,133.3771,133.0825
12/9/13,384.89,82.3743,88.7056,65.4537,27.8589,75.0447,28.5714,100,15054149060,28887952385,14.6206,14.7283,80.91849051,17.6368,41.4323,34.3808,30.305,-149.0251,92.8571,14.2857,85761686121,66560598109,15.3006,15.1974,38.705,92.127,77.6981,54.9846,19.4557,51.6229,64.2857,7.1429,-2382071774,-6061683860,26.7173,26.8477,24.93,56.8708,72.6348,56.8698,20.3127,33.8116,42.8571,85.7143,1470703958,-3689164028,16.8194,16.8769,167.67,90.3848,92.3823,71.5225,21.861,98.9128,42.8571,92.8571,-325232300,613531015.4,129.6369,131.3241
12/10/13,387.78,,,,,,,,,,,,80.79277635,,,,,,,,,,,,38.11,,,,,,,,,,,,24.82,,,,,,,,,,,,169.73,,,,,,,,,,,
12/11/13,382.19,45.3835,33.9363,58.0452,41.9807,-71.2335,0,14.2857,15344761060,29240368343,17.8636,17.6258,80.19420552,57.242,45.2478,53.0726,18.3467,27.2241,28.5714,28.5714,87311062070,66861717922,16.245,16.2232,37.61,61.2228,74.747,69.747,41.9265,50.3509,7.1429,71.4286,-1899537674,-6051229721,30.548,30.6829,24.42,69.0876,59.0386,53.7919,22.6257,105.7095,0,42.8571,1702472958,-3571553743,18.1388,18.0662,167.6,74.005,59.5127,56.9246,22.537,77.6126,0,92.8571,-319151600,642762333.3,133.2357,133.0663
12/12/13,381.25,35.3325,41.762,53.3131,41.091,-127.1778,0,42.8571,15539363060,29416476658,19.3858,19.2002,80.07706278,19.4753,31.6499,65.3908,46.2235,-13.2,0,64.2857,87717488078,66520055119,17.5842,17.4559,37.22,26.3307,49.1473,47.8455,30.9052,-181.3884,64.2857,57.1429,-2041799274,-6105992237,32.1443,32.0194,24.47,42.6822,62.796,59.8196,23.381,43.0662,50,0,1754860358,-3622967694,18.2701,18.3961,168.33,50.9197,50.7798,49.2131,26.7953,-27.8478,0,85.7143,-287627600,636930001,138.5161,138.1669
13/12/13,384.24,25.5798,34.1299,57.3879,40.3819,-6.623,0,35.7143,15599863060,29365449968,19.3669,19.2122,79.20420651,8.1338,20.319,65.9301,44.792,-130.2878,0,57.1429,87384665746,66242161119,17.626,17.4822,36.69,10.1319,30.0863,44.3608,30.445,-171.2901,100,50,-2081865374,-6139300199,32.1107,31.9168,24.29,22.4989,44.2285,47.4536,21.7286,-2.6913,42.8571,64.2857,1734229158,-3626970763,18.2916,18.3585,168.39,39.6417,47.216,57.3716,26.5609,11.475,64.2857,78.5714,-285137000,636774800.4,138.5738,138.3019
16/12/13,388.97,47.9035,36.2719,56.9931,40.2606,161.3672,0,28.5714,15644897060,29373784619,19.2971,19.2193,79.6427775,11.6802,13.0964,55.3413,43.5037,-120.0767,0,50,87667258828,66144039396,17.6167,17.4592,36.885,6.6715,14.378,35.3807,30.2087,-131.0584,100,42.8571,-2050131174,-6123433099,31.9964,31.7274,24.45,19.6754,28.2855,50.2284,21.1747,16.8094,35.7143,57.1429,1759290258,-3636203800,18.3163,18.3447,170.95,52.9431,47.8349,59.9453,27.8244,155.627,57.1429,71.4286,-282157000,638411561.7,138.5268,138.5201
17/12/13,387.65,64.0695,45.8509,62.5417,40.1514,127.8823,0,21.4286,15598019060,29349091680,19.2998,19.2763,79.28420643,11.9035,10.5725,56.1312,41.7021,-128.4134,0,42.8571,87437356199,66036574606,17.6089,17.4448,36.52,9.0437,8.6157,39.5209,30.46,-111.6813,100,35.7143,-2095818874,-6147254793,31.8955,31.6045,24.655,39.606,27.2601,52.2458,20.9231,23.3117,28.5714,50,1787448758,-3624651594,18.3712,18.3458,170.49,63.5983,52.061,66.1306,28.9616,120.9128,50,64.2857,-285013700,638411561.7,138.7065,138.9924
18/12/13,395.96,80.8008,64.258,60.3556,41.1068,178.7892,71.4286,14.2857,15667801060,29415278850,19.3284,19.3099,78.68134989,25.4731,16.3523,48.7255,39.0655,-186.8857,0,35.7143,86871492434,66541602425,17.5595,17.3983,36.58,24.608,13.4411,33.0281,32.1594,-118.8571,100,28.5714,-2032626774,-6086425015,31.74,31.4154,25.15,66.4796,41.9204,58.2975,22.2426,100.6309,21.4286,42.8571,1830129258,-3588341318,18.4591,18.3863,174.84,85.64,67.3938,64.6036,31.7188,173.0612,42.8571,100,-280504100,642774805.5,139.0105,139.3383
19/12/13,395.19,83.3268,76.0657,65.1585,42.1534,178.6979,64.2857,7.1429,15619257060,29420350611,19.3665,19.3833,77.77992222,25.9285,21.1017,48.4928,36.6926,-149.9647,92.8571,28.5714,86551183314,66295869813,17.4871,17.3592,36.25,32.2351,21.9623,36.0458,33.6889,-92.4095,92.8571,21.4286,-2066786874,-6095873553,31.5433,31.2835,25.14,84.6753,63.587,65.221,23.5572,113.3333,14.2857,35.7143,1798248658,-3574678204,18.5568,18.4754,174.77,88.7886,79.3423,73.6443,34.5087,169.8248,35.7143,100,-283598500,642327836.6,139.6037,140.1621
20/12/13,402.2,90.5071,84.8782,67.1583,44.2404,190.066,57.1429,100,15719935060,29464270544,19.4075,19.4641,78.43135014,37.1593,29.5203,43.7668,34.067,-93.1324,85.7143,21.4286,86987597350,66399471968,17.4235,17.304,36.8,55.8809,37.5747,32.6639,33.3955,-51.0604,85.7143,14.2857,-2004137774,-6055088569,31.3567,31.1282,25.055,85.6924,78.9491,64.9289,25.0994,113.9265,7.1429,100,1742868558,-3624698940,18.5673,18.547,175.16,92.3143,88.9143,73.7475,36.67,128.0146,28.5714,92.8571,-279844200,643763304.3,140.1871,140.8436
23/12/13,402.92,88.0158,87.2832,72.6256,46.155,141.655,50,100,15773125060,29479310475,19.4854,19.5951,81.44134713,54.8008,39.2962,64.8652,33.5822,113.9214,78.5714,14.2857,87488904251,66821426269,17.4457,17.3871,36.62,62.289,50.135,44.1256,33.1314,-36.9948,78.5714,7.1429,-2029266474,-6069870157,31.2096,31.0944,25.32,83.7952,84.721,67.5156,26.7498,125.9528,0,100,1770989358,-3621324444,18.5996,18.6274,176.47,91.5812,90.8947,76.2667,38.9686,118.5185,21.4286,100,-278258900,644762442.9,140.8364,141.584
24/12/13,399.2,84.1208,87.5479,70.4891,46.2577,86.0561,42.8571,92.8571,15745517060,29472948349,19.5793,19.6916,81.09563319,76.0569,56.0057,66.0503,33.3132,110.7147,71.4286,7.1429,87321349284,66747816651,17.4654,17.4659,37.08,81.2931,66.4877,42.9277,31.6725,26.3063,71.4286,0,-2015023474,-6060464402,31.0507,31.053,25.43,81.057,83.5149,69.2482,28.8302,119.8564,0,100,1783147258,-3626277662,18.6365,18.7082,176.16,93.1313,92.3423,77.7995,40.9427,89.6886,14.2857,92.8571,-279040200,644892132.4,141.5614,142.3081
25/12/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/12/13,404.39,86.3663,86.1676,69.0802,46.5087,86.7791,35.7143,85.7143,15782887060,29509058142,19.6516,19.7639,80.5570623,85.6505,72.1694,63.7861,32.3289,77.734,64.2857,0,87117341080,66578720367,17.4688,17.5202,37.44,86.6511,76.7444,50.8367,29.1026,132.446,64.2857,21.4286,-1997410674,-6048355602,30.9784,31.0925,25.7,90.6975,85.1833,70.0548,30.9412,118.4801,0,100,1800104258,-3609320662,18.6883,18.7812,176.45,92.8796,92.5307,77.3079,42.2802,76.478,7.1429,100,-277720100,645693890.4,142.1456,142.8901
27/12/13,398.08,63.9823,78.1565,71.5551,46.9627,54.6018,28.5714,100,15743149060,29484825587,19.7685,19.8491,80.01277713,71.7864,77.8313,58.4618,30.4027,36.86,57.1429,85.7143,86891456455,66407121660,17.4741,17.5403,37.29,89.3232,85.7558,56.1784,26.3056,130.0052,57.1429,14.2857,-2011973674,-6055151669,30.9734,31.1828,25.6,85.4177,85.7241,74.7624,33.1386,100.1597,35.7143,100,1787133658,-3612563312,18.7657,18.8846,176.35,89.3898,91.8002,75.7133,43.484,66.6364,0,92.8571,-279437000,647020585.9,142.9531,143.3348
30/12/13,393.37,41.8037,64.0508,61.5292,45.1842,-16.8588,21.4286,92.8571,15693407060,29447335968,19.839,19.8712,79.21706364,46.443,67.9599,51.3807,27.7266,-17.8783,50,78.5714,86637826602,66297070658,17.4572,17.5206,37.29,80.8721,85.6155,50.4126,24.7292,77.1179,50,7.1429,-2011973674,-6044977752,30.9566,31.2018,25.85,91.2281,89.1144,71.6342,35.2668,106.9856,28.5714,100,1806920858,-3592776112,18.8758,18.9583,175.73,68.1311,83.4668,76.0014,44.9383,57.5166,21.4286,100,-280678000,646406757.9,143.6048,143.7151
31/12/13,398.79,26.1446,43.9769,53.8077,43.5835,-2.2115,14.2857,85.7143,15733337060,29486630898,19.8867,19.8453,80.14563414,37.3843,51.8712,48.0364,25.0435,12.0485,42.8571,71.4286,86860911225,66504220665,17.4546,17.4857,37.41,74.9113,81.7022,53.0875,22.5059,92.4352,42.8571,0,-1994470174,-6043868715,31.0129,31.2447,25.955,87.1218,87.9225,73.7684,37.7242,116.0995,21.4286,100,1829728958,-3584328668,18.987,19.0377,177.26,68.9081,75.4763,73.5343,46.4205,89.7335,14.2857,100,-279014100,647579671,144.1742,143.9843
1/1/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/2/14,397.97,,,,,,,,,,,,79.01849241,,,,,,,,,,,,37.16,,,,,,,,,,,,25.79,,,,,,,,,,,,176.89,,,,,,,,,,,
1/3/14,396.44,,,,,,,,,,,,77.28277986,,,,,,,,,,,,36.91,,,,,,,,,,,,25.78,,,,,,,,,,,,178.15,,,,,,,,,,,
1/6/14,393.63,,,,,,,,,,,,77.70420801,,,,,,,,,,,,36.13,,,,,,,,,,,,25.46,,,,,,,,,,,,179.37,,,,,,,,,,,
1/7/14,398.03,56.3201,48.2409,52.3663,28.146,93.7546,50,0,14628087060,29667280150,16.3571,16.3089,77.14813714,89.0654,72.9638,67.137,28.119,169.2065,71.4286,0,89644568294,68170757618,20.2715,20.3167,36.41,59.3023,66.5238,59.4467,11.0606,65.3922,7.1429,85.7143,-1703985074,-5739558618,35.5981,35.5623,25.585,88.6233,88.2235,90.67,67.0761,90.6802,7.1429,100,2026179858,-3176549105,23.2764,23.2086,178.29,20.1943,22.4161,50.8974,28.9493,-88.3653,21.4286,50,-267904700,636387831.2,139.6325,138.7447
1/8/14,401.92,12.1253,12.0231,31.9538,42.597,-85.2259,100,57.1429,14345971060,30015679036,16.7553,16.4534,77.63706522,30.7879,51.0619,45.2523,26.8885,-47.557,21.4286,78.5714,89766847894,68527807748,21.4035,21.3918,35.76,11.8491,11.5618,45.8143,32.5064,-144.5097,7.1429,21.4286,-1551177274,-5753934264,37.7913,37.3915,25.43,27.9028,36.0016,60.4508,62.9762,-142.0531,7.1429,42.8571,2100560858,-2996127060,26.1358,25.9199,178.44,8.7039,13.0951,50.243,31.8072,-137.8619,0,64.2857,-260754300,639747375.4,145.0877,144.3286
1/9/14,401.01,,,,,,,,,,,,76.64549478,,,,,,,,,,,,35.53,,,,,,,,,,,,25.31,,,,,,,,,,,,177.4,,,,,,,,,,,
1/10/14,397.66,30.2684,34.9221,40.6695,29.5826,-148.0922,100,0,14938883280,30091473323,16.2033,16.2093,76.13420958,47.6899,45.8523,50.8373,21.0895,-81.4718,71.4286,14.2857,90364322370,68593243467,22.4278,22.3501,36.04,35.1137,36.8247,51.0584,23.65,-100.1243,85.7143,42.8571,-1201806455,-5317232365,39.9502,39.7986,25.53,68.8403,65.5056,49.7103,18.2184,-99.3757,78.5714,42.8571,2065492865,-2915759128,26.7083,26.6673,178.39,18.5429,24.8549,51.022,32.4446,-169.4597,0,42.8571,-241621948,644287013,154.178,153.2498
