Date,AMZN.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA
2013-01-30,272.764,38.0699,54.1493,68.3843,33.6194,44.1216,92.8571,78.5714,14704897060.0,28366121425.5893,13.7074,13.7378
2013-01-31,265.5,29.7864,39.8975,51.0625,30.928,-69.3517,85.7143,71.4286,14569455060.0,28270532295.5254,13.7099,13.7040
2013-01-02,265.0,52.4247,32.6118,57.896,25.0048,26.2601,92.8571,35.7143,14488143060.0,28455169607.8345,12.7023,12.5943
2013-04-02,259.98,70.8871,81.632,48.5707,19.0528,70.9894,57.1429,0.0,14317705060.0,28342818249.3531,12.9834,13.1110
2013-05-02,266.89,17.8037,12.593,35.455,24.2063,-89.2395,92.8571,64.2857,14241019060.0,28346631296.3385,13.0006,12.9168
2013-06-02,262.22,,,,,,,,,,,
2013-07-02,260.23,84.4567,85.5083,62.9575,21.071,138.7289,57.1429,100.0,14694777060.0,28539377893.5445,13.8197,13.8406
2013-08-02,261.95,41.4888,41.8872,57.683,35.6311,-6.4984,64.2857,64.2857,15132901060.0,28946570536.1255,15.2219,15.1919
2013-11-02,257.21,,,,,,,,,,,
2013-12-02,258.7,90.3669,94.4494,80.9188,46.9657,125.6021,14.2857,100.0,15656751060.0,29474880100.5294,18.8037,18.9141
2013-02-13,269.47,47.8099,38.8159,43.4997,18.718,83.1865,71.4286,7.1429,14492263060.0,28227550097.6599,13.1966,13.2119
2013-02-14,269.24,72.38,51.1378,52.4455,18.0528,126.7843,64.2857,0.0,14423003060.0,28259607583.3742,13.1783,13.2403
2013-02-15,265.09,82.3639,67.5179,52.8151,16.714,61.7349,57.1429,0.0,14343405060.0,28234262264.9577,13.1718,13.2660
2013-02-18,,,,,,,,,,,,
2013-02-19,269.75,81.266,78.67,49.9611,15.8593,93.9255,50.0,7.1429,14400489060.0,28284019976.1876,13.1874,13.2714
2013-02-20,266.41,65.8255,76.4851,56.4786,16.2439,94.8505,42.8571,0.0,14329911060.0,28214136273.5770,13.2284,13.3148
2013-02-21,265.94,54.1133,67.0683,48.2159,15.4625,34.2814,35.7143,0.0,14257163060.0,28204210784.0104,13.2282,13.3041
2013-02-22,265.42,32.9856,50.9748,50.5876,14.194,-4.2913,28.5714,85.7143,14194667060.0,28228300151.2831,13.2408,13.3090
2013-02-25,259.87,18.9386,35.3458,51.1182,13.1623,-49.8331,21.4286,78.5714,14134019060.0,28170602739.5184,13.2685,13.3159
2013-02-26,259.36,17.0243,22.9829,41.7085,13.4427,-134.4921,14.2857,71.4286,14067047060.0,28180685687.2204,13.2570,13.2665
2013-02-27,263.25,25.2468,20.4032,39.7083,12.3148,-87.0168,7.1429,64.2857,14125209060.0,28205389948.0900,13.2580,13.2126
2013-02-28,264.27,46.7044,29.6585,44.4923,11.2678,-27.3459,0.0,57.1429,14178553060.0,28213010519.5186,13.2594,13.1904
2013-01-03,265.74,76.698,53.0739,59.3692,24.7649,60.2175,85.7143,28.5714,14543161060.0,28451631865.0407,12.7158,12.6432
2013-04-03,273.11,43.9026,65.4619,48.0801,18.8178,4.7728,50.0,0.0,14269429060.0,28315418357.4612,13.0020,13.1101
2013-05-03,275.59,41.7497,23.1556,45.1845,22.9279,-19.2831,85.7143,57.1429,14311299060.0,28379840527.1077,12.9905,12.8969
2013-06-03,273.79,63.4757,65.1517,60.4756,17.5602,7.5507,64.2857,92.8571,14490487060.0,28472768588.4209,13.2904,13.2804
2013-07-03,273.88,82.9013,84.4221,65.2061,22.3152,120.2748,50.0,92.8571,14722237060.0,28544708364.1328,13.8264,13.8932
2013-08-03,274.19,,,,,,,,,,,
2013-11-03,271.24,,,,,,,,,,,
2013-12-03,274.13,71.0084,86.2278,68.4759,46.9079,58.6548,7.1429,92.8571,15582693060.0,29430260367.8246,18.9029,19.0216
2013-03-13,275.1,46.5214,52.5409,61.0838,22.8665,69.676,21.4286,92.8571,14480349060.0,28386246592.5635,13.5448,13.5741
2013-03-14,265.74,45.6044,47.6396,50.1763,21.3076,-125.3374,14.2857,85.7143,14375815060.0,28353125309.7196,13.5841,13.5577
2013-03-15,261.82,31.1548,41.0935,42.9938,21.0299,-188.912,7.1429,78.5714,14278497060.0,28303588962.9790,13.5927,13.5015
2013-03-18,257.89,9.9774,28.9122,36.0497,21.6106,-168.1926,0.0,71.4286,14224093060.0,28268357081.9721,13.5624,13.4040
2013-03-19,256.41,9.9565,17.0296,35.053,23.2175,-138.1559,100.0,64.2857,14149323060.0,28275964494.7628,13.4844,13.3160
2013-03-20,257.278,15.4896,11.8078,34.6391,24.534,-98.3045,92.8571,57.1429,14204101060.0,28278549939.8194,13.3958,13.2408
2013-03-21,253.39,15.9772,13.8078,32.2912,26.1645,-100.0829,85.7143,50.0,14147973060.0,28240871421.3008,13.3059,13.1617
2013-03-22,257.75,30.7859,20.7509,30.4473,27.1945,-72.3592,100.0,42.8571,14210465060.0,28302924880.9500,13.2036,13.0827
2013-03-25,256.02,38.9741,28.579,40.242,27.1774,-54.0949,92.8571,35.7143,14160187060.0,28283656237.8175,13.1294,13.0548
2013-03-26,260.31,66.4097,45.3899,37.9855,26.0596,-12.9223,85.7143,28.5714,14208607060.0,28310287237.8175,13.0596,13.0180
2013-03-27,265.3,78.1288,61.1709,42.0006,23.8609,84.9832,78.5714,21.4286,14266105060.0,28358763135.7004,12.9772,13.0034
2013-03-28,266.49,92.4128,78.9838,55.357,22.4457,151.6704,71.4286,14.2857,14315579060.0,28381821153.8000,12.9579,13.0557
2013-03-29,,,,,,,,,,,,
2013-01-04,261.61,90.6914,73.2713,59.7765,24.549,61.0072,78.5714,21.4286,14580645060.0,28473646277.7391,12.6972,12.6861
2013-02-04,263.322,19.6231,28.3837,42.1845,25.9654,-126.4883,71.4286,57.1429,14372683060.0,28185688003.4985,13.6572,13.5630
2013-03-04,259.03,80.6691,64.4333,51.239,11.6085,128.0776,71.4286,42.8571,14306753060.0,28320050477.1071,13.2276,13.2005
2013-04-04,259.08,34.2776,49.6891,43.0891,19.1998,-32.6,42.8571,0.0,14308717060.0,28330345965.8528,13.0079,13.0831
2013-05-04,255.48,,,,,,,,,,,
2013-08-04,258.95,,,,,,,,,,,
2013-09-04,261.14,60.8676,42.6877,49.5517,33.1426,129.5188,71.4286,100.0,14970513060.0,28855674506.0609,14.2743,14.3088
2013-10-04,264.77,62.3495,68.4809,60.4389,37.4755,38.0658,0.0,92.8571,15172253060.0,28989148344.4542,15.7649,15.7146
2013-11-04,269.85,46.3445,62.7728,74.1896,51.623,34.2702,14.2857,57.1429,15383681060.0,29260205959.4033,17.5789,17.5819
2013-12-04,272.87,46.7581,69.3778,60.7575,46.2872,44.2906,0.0,85.7143,15629799060.0,29434504079.1412,18.9913,19.0495
2013-04-15,267.72,83.4732,87.805,65.7311,22.2182,108.2616,57.1429,100.0,14445679060.0,28465783974.3367,13.1098,13.2041
2013-04-16,272.34,79.7662,85.683,61.3526,23.984,94.9427,50.0,92.8571,14488423060.0,28500231670.5392,13.1443,13.2517
2013-04-17,267.4,56.8484,73.3626,63.6193,23.475,39.8385,42.8571,85.7143,14425721060.0,28497381579.6301,13.1877,13.3041
2013-04-18,259.42,42.2036,59.606,54.1667,22.2193,-47.5593,35.7143,78.5714,14362969060.0,28468693553.2968,13.2256,13.3107
2013-04-19,260.32,21.4307,40.1609,39.89,21.0891,-71.8683,28.5714,71.4286,14415019060.0,28471208980.8061,13.2378,13.2375
2013-04-22,263.55,26.0715,29.9019,42.218,19.3502,-55.6786,21.4286,64.2857,14457401060.0,28500044222.8153,13.2550,13.1884
2013-04-23,268.9,49.7678,32.4233,51.2893,18.9258,27.3017,14.2857,57.1429,14502813060.0,28529050397.8618,13.2832,13.1951
2013-04-24,268.78,70.3756,48.7383,58.344,19.0333,42.7447,7.1429,50.0,14465757060.0,28523325007.3039,13.3218,13.2460
2013-04-25,274.7,87.4049,69.1828,60.8986,20.3119,112.8495,0.0,100.0,14588087060.0,28594876516.7378,13.3558,13.3061
2013-04-26,254.81,61.5328,73.1044,57.8684,20.3904,-97.3822,100.0,92.8571,14307487060.0,28372704418.8721,13.3550,13.3410
2013-04-29,249.74,34.9675,61.3017,37.7216,21.1277,-154.0675,100.0,85.7143,14165147060.0,28251733528.2869,13.2741,13.2327
2013-04-30,253.81,10.0621,35.5208,33.0327,21.8989,-122.364,100.0,78.5714,14250123060.0,28312549685.1496,13.1745,13.0937
2013-01-05,248.23,,,,,,,,,,,
2013-02-05,252.55,20.9578,25.4408,41.4093,23.7296,-58.1261,64.2857,50.0,14452941060.0,28238093912.1743,13.6091,13.4788
2013-03-05,258.05,90.211,78.9355,63.6866,13.597,166.0505,64.2857,100.0,14380477060.0,28369750811.9352,13.2680,13.2913
2013-06-05,255.72,40.5506,51.8513,52.4277,17.5362,70.0283,50.0,78.5714,14518961060.0,28444449057.1285,13.2657,13.2926
2013-07-05,257.73,83.4314,83.5965,68.4772,23.7307,106.6162,42.8571,85.7143,14761945060.0,28575204999.9712,13.8757,13.9581
2013-08-05,258.68,38.8379,40.6414,55.2346,32.3928,-84.4029,57.1429,57.1429,15088237060.0,28947074265.4488,15.1927,15.1879
2013-09-05,260.16,83.8217,62.7644,59.3144,32.2407,134.8683,64.2857,100.0,15006845060.0,28842886319.5807,14.3170,14.3766
2013-10-05,263.63,,,,,,,,,,,
2013-05-13,264.51,85.7966,84.0956,54.9019,16.0633,132.4182,42.8571,14.2857,14541839060.0,28486767764.5752,12.8100,12.9561
2013-05-14,268.33,93.8813,88.4289,57.3531,16.4093,142.1969,35.7143,7.1429,14595839060.0,28519256223.2498,12.8856,13.0050
2013-05-15,266.56,86.3821,88.6867,60.8642,16.7208,107.4185,28.5714,0.0,14541429060.0,28513318383.6061,12.9515,13.0683
2013-05-16,264.12,70.7518,83.6718,58.5509,16.6284,71.1693,21.4286,0.0,14508559060.0,28484323885.7895,13.0366,13.1101
2013-05-17,269.9,72.9533,76.6958,58.2627,17.1374,100.2975,14.2857,100.0,14559105060.0,28533245917.9180,13.0850,13.1431
2013-05-20,267.63,63.0503,68.9185,63.1734,18.2498,91.2336,7.1429,100.0,14514925060.0,28507940549.2980,13.1396,13.1989
2013-05-21,268.86,69.9009,68.6348,62.5032,19.251,88.7699,0.0,92.8571,14549749060.0,28499990375.6646,13.2017,13.2422
2013-05-22,262.96,43.4532,58.8015,58.8984,18.1062,-50.8259,0.0,85.7143,14483109060.0,28475748726.1800,13.2543,13.2653
2013-05-23,261.8,33.6224,48.9922,44.3669,17.5574,-124.4403,14.2857,78.5714,14443103060.0,28485135608.8616,13.2631,13.2215
2013-05-24,261.74,21.0159,32.6972,43.2668,17.5576,-133.3442,7.1429,71.4286,14409177060.0,28515470555.9368,13.2580,13.1799
2013-05-27,,,,,,,,,,,,
2013-05-28,267.29,37.8449,30.8277,55.864,17.7554,58.4431,0.0,64.2857,14478597060.0,28481168908.8780,13.2765,13.2061
2013-05-29,265.53,50.5893,36.4834,53.8212,17.4275,9.88,0.0,57.1429,14440529060.0,28458435405.6484,13.2813,13.2183
2013-05-30,266.83,64.3417,50.9253,54.2765,17.2422,30.9938,0.0,50.0,14473879060.0,28452510278.7448,13.2745,13.2305
2013-05-31,269.2,67.6378,60.8563,54.8503,18.1706,72.6104,71.4286,100.0,14541365060.0,28458727581.9274,13.2747,13.2431
2013-03-06,266.88,91.8043,87.5614,65.6701,15.3867,131.843,57.1429,92.8571,14339463060.0,28363224856.5991,13.2958,13.3816
2013-04-06,265.7,,,,,,,,,,,
2013-05-06,267.17,63.1684,40.9073,47.5631,22.1013,-24.5481,78.5714,50.0,14264343060.0,28368409487.8472,12.9842,12.8982
2013-06-06,267.83,44.0848,45.3877,56.6384,17.5665,49.795,42.8571,71.4286,14568487060.0,28451929136.6198,13.2675,13.3098
2013-07-06,276.87,,,,,,,,,,,
2013-10-06,281.07,,,,,,,,,,,
2013-11-06,274.78,30.4943,37.3297,71.2887,52.9873,9.7413,0.0,42.8571,15378177060.0,29253775716.8942,17.8722,17.7002
2013-12-06,271.67,24.9538,33.2279,64.1776,45.4269,31.0509,21.4286,71.4286,15631363060.0,29456535693.1804,19.2082,19.1585
2013-06-13,275.79,49.5552,63.5625,55.8287,24.8837,45.4949,7.1429,78.5714,14669131060.0,28490909706.9291,13.5302,13.5617
2013-06-14,273.99,40.3855,51.2627,61.6741,24.8267,45.1076,0.0,71.4286,14626115060.0,28460888617.6237,13.5752,13.5960
2013-06-17,278.06,52.9025,47.6144,63.7311,25.7572,85.3376,28.5714,64.2857,14683795060.0,28464311386.8545,13.6121,13.6362
2013-06-18,281.76,66.5566,53.2816,67.6342,27.3254,127.9424,21.4286,100.0,14726717060.0,28486666595.1878,13.6725,13.6940
2013-06-19,278.16,76.533,65.3307,70.4552,28.8491,88.3385,14.2857,100.0,14670167060.0,28436112756.0654,13.7498,13.7611
2013-06-20,273.44,53.5942,65.5613,55.3946,27.175,-51.8987,7.1429,92.8571,14610487060.0,28396614398.5774,13.7867,13.7604
2013-06-21,273.36,32.0807,54.0693,54.1958,24.5336,-89.4554,0.0,85.7143,14526467060.0,28411753525.1746,13.8109,13.7546
2013-06-24,270.61,22.1749,35.95,47.6079,23.7335,-150.1231,0.0,78.5714,14449191060.0,28440732025.1746,13.7840,13.7200
2013-06-25,272.088,31.8612,28.7056,49.6999,22.8713,-83.5047,7.1429,71.4286,14498183060.0,28459430090.4990,13.7654,13.7009
2013-06-26,277.57,53.8877,35.9746,53.1567,20.9681,25.1613,0.0,64.2857,14558773060.0,28508929709.0172,13.7523,13.7006
2013-06-27,277.55,71.2133,52.3207,62.1117,20.0494,41.9809,78.5714,57.1429,14508383060.0,28512134726.6851,13.7907,13.7476
2013-06-28,277.69,86.1597,70.4202,55.3513,19.2227,44.4807,71.4286,50.0,14572249060.0,28500905539.8719,13.7967,13.7588
2013-01-07,282.1,90.8425,86.0773,66.3031,26.5456,151.7309,71.4286,100.0,14678845060.0,28536608415.2303,12.7202,12.7702
2013-02-07,283.73,28.946,22.8675,44.6153,20.787,-95.9379,100.0,35.7143,14318019060.0,28215023080.9701,13.5557,13.3962
2013-03-07,284.03,86.1972,89.4041,62.1145,16.9973,90.9475,50.0,85.7143,14378243060.0,28377816653.2093,13.3407,13.4404
2013-04-07,,,,,,,,,,,,
2013-05-07,285.88,83.0843,62.6675,45.558,21.4934,-10.3014,71.4286,42.8571,14327017060.0,28394194297.6687,12.9433,12.8832
2013-08-07,290.59,22.7164,31.4328,49.0474,28.1029,-136.6747,42.8571,42.8571,15012037060.0,28945402436.0755,15.1651,15.1309
2013-09-07,291.53,,,,,,,,,,,
2013-10-07,292.33,33.5609,56.3341,60.61,34.6193,-127.1278,0.0,85.7143,15130589060.0,28951799621.5127,15.7710,15.7232
2013-11-07,299.66,20.3671,28.6706,63.9176,49.3909,-271.0412,0.0,35.7143,15293251060.0,29186661911.6508,18.0034,17.7171
2013-12-07,307.55,,,,,,,,,,,
2013-07-15,306.57,95.7871,94.4226,86.8487,42.2145,143.8426,0.0,100.0,15040615060.0,28821754330.6003,14.4871,14.5886
2013-07-16,306.87,93.4289,94.8011,86.8622,45.522,111.5597,0.0,100.0,15093819060.0,28805814120.8069,14.6286,14.7298
2013-07-17,308.69,92.0793,93.7651,85.7885,48.4988,91.3346,0.0,92.8571,15134413060.0,28843536519.5207,14.7582,14.8423
2013-07-18,304.11,78.2868,87.9317,83.36,48.5795,50.1461,0.0,85.7143,15073137060.0,28843662613.1058,14.8766,14.9279
2013-07-19,305.23,64.0491,78.1384,76.8666,48.6522,41.0515,0.0,78.5714,15132599060.0,28885960324.4460,14.9736,14.9809
2013-07-22,303.48,39.2019,60.5126,81.0962,49.4384,38.8115,0.0,71.4286,15082185060.0,28856129143.7563,15.0877,15.0685
2013-07-23,301.06,23.9481,42.3997,64.6409,49.1803,-15.5385,0.0,64.2857,15042193060.0,28825024254.8674,15.1485,15.0848
2013-07-24,298.94,11.7306,24.9602,64.3076,47.3751,-103.2034,0.0,57.1429,15002183060.0,28797431151.4191,15.2066,15.0968
2013-07-25,303.4,22.3274,19.3354,55.2231,44.9973,-101.1024,0.0,50.0,15110299060.0,28874856157.8708,15.2266,15.0701
2013-07-26,312.01,50.7729,28.277,56.1645,45.2324,79.767,0.0,100.0,15286649060.0,29019781310.0567,15.2309,15.0533
2013-07-29,306.1,67.5581,46.8861,70.5659,45.444,103.9396,0.0,92.8571,15222413060.0,28959164239.6342,15.2499,15.1442
2013-07-30,302.41,62.4792,60.2701,63.794,43.3634,2.6234,0.0,85.7143,15161345060.0,28910587472.1473,15.2520,15.1882
2013-07-31,301.22,42.5752,57.5375,56.8944,41.216,-53.9607,0.0,78.5714,15123519060.0,28876771939.6172,15.2367,15.1895
2013-01-08,305.57,88.4832,90.0057,70.367,28.3425,115.8406,64.2857,92.8571,14618631060.0,28538977818.8881,12.7665,12.8762
2013-02-08,304.21,36.2204,27.955,41.3732,19.6771,-57.7603,92.8571,28.5714,14395603060.0,28183543311.0020,13.4877,13.3369
2013-05-08,300.99,82.3384,76.197,46.3486,20.7269,21.8788,64.2857,35.7143,14380557060.0,28412875559.5111,12.8801,12.8760
2013-06-08,300.75,,,,,,,,,,,
2013-07-08,296.91,88.2134,84.8487,70.312,26.3424,133.1316,35.7143,100.0,14822879060.0,28612338377.9097,13.9350,14.0241
2013-08-08,295.74,23.228,26.2295,45.9024,27.939,-149.4505,100.0,35.7143,14965169060.0,28948620445.2884,15.1627,15.0937
2013-09-08,297.26,,,,,,,,,,,
2013-12-08,296.69,,,,,,,,,,,
2013-08-13,293.97,40.505,34.564,41.3654,27.9717,-125.3334,100.0,14.2857,14927087060.0,28955943422.9550,15.0077,14.9562
2013-08-14,291.34,29.3773,36.0162,38.1584,29.0573,-130.5192,100.0,7.1429,14898787060.0,28939718089.6216,14.9596,14.9123
2013-08-15,286.47,16.8297,28.904,29.3983,31.4577,-179.8814,100.0,0.0,14853559060.0,28923261636.6096,14.8882,14.8263
2013-08-16,284.82,6.9023,17.7031,26.6317,33.76,-145.366,100.0,0.0,14805109060.0,28882907720.1605,14.7978,14.7356
2013-08-19,285.57,9.2524,10.9948,25.0418,34.9087,-107.4532,100.0,0.0,14854657060.0,28867423970.1605,14.7067,14.6491
2013-08-20,287.09,17.268,11.1409,27.4822,35.9426,-70.5501,92.8571,7.1429,14886383060.0,28858389413.8691,14.6336,14.5845
2013-08-21,284.57,22.5123,16.3442,26.3893,37.4359,-78.9519,85.7143,0.0,14850077060.0,28833589383.8905,14.5583,14.5245
2013-08-22,289.73,49.7106,29.8303,25.968,37.6374,-31.5116,78.5714,0.0,14878529060.0,28860470070.2810,14.4897,14.4728
2013-08-23,290.01,65.7194,45.9807,46.8171,36.5496,11.2848,71.4286,0.0,14917767060.0,28867227725.8366,14.4674,14.4887
2013-08-26,286.21,70.0868,61.8389,45.0998,36.478,-22.7394,64.2857,0.0,14883533060.0,28840425427.0817,14.4406,14.4947
2013-08-27,280.93,40.8568,58.8877,33.5872,38.095,-188.1696,100.0,0.0,14834013060.0,28812179362.0998,14.3805,14.4399
2013-08-28,281.58,19.879,43.6076,29.1617,39.6445,-166.637,100.0,7.1429,14863155060.0,28818770059.6475,14.3109,14.3632
2013-08-29,283.98,22.2719,27.6693,32.2422,38.9128,-75.2302,92.8571,0.0,14894483060.0,28829142875.7010,14.2742,14.3104
2013-08-30,280.98,23.5918,21.9143,40.5214,38.2543,-88.2575,85.7143,0.0,14863789060.0,28810802107.7338,14.2643,14.2957
2013-02-09,,,,,,,,,,,,
2013-03-09,288.8,,,,,,,,,,,
2013-04-09,293.64,43.6969,29.6012,45.1649,17.7032,-12.0111,21.4286,57.1429,14346613060.0,28402872863.0091,13.0142,12.9787
2013-05-09,294.1,80.8817,82.1014,49.0777,18.7884,97.1003,57.1429,28.5714,14435943060.0,28411962147.2172,12.8161,12.8870
2013-06-09,295.86,,,,,,,,,,,
2013-09-09,299.71,88.454,85.9748,64.7489,29.2344,128.0919,50.0,100.0,15085557060.0,28882440118.2606,14.3997,14.5227
2013-10-09,300.36,7.2693,22.7827,38.9599,33.3767,-190.7993,100.0,71.4286,15002317060.0,28888854246.9510,15.7108,15.6008
2013-11-09,299.64,,,,,,,,,,,
2013-12-09,298.86,28.6932,27.2063,63.8504,44.651,-3.8392,14.2857,64.2857,15576127060.0,29446742076.1592,19.2988,19.2034
2013-09-13,297.92,60.5117,78.0259,66.6457,26.5017,50.1078,21.4286,92.8571,15027137060.0,28884047440.5328,14.7141,14.7789
2013-09-16,296.06,37.8256,60.2372,65.5731,24.6529,24.5826,14.2857,85.7143,14990969060.0,28857961113.0067,14.7903,14.8175
2013-09-17,304.17,45.4669,47.9347,58.4231,24.7488,116.3872,7.1429,100.0,15036899060.0,28898787720.6063,14.8548,14.8291
2013-09-18,312.034,67.5729,50.2885,69.3321,27.2175,257.0219,0.0,100.0,15095827060.0,28949251189.9858,14.9334,14.8971
2013-09-19,312.06,92.6621,68.5673,78.7066,29.8103,190.7929,7.1429,100.0,15142845060.0,28929637967.1286,15.0341,15.0410
2013-09-20,316.34,88.7951,83.01,75.46,33.1489,154.6665,0.0,100.0,15248891060.0,28925739217.1286,15.1202,15.1475
2013-09-23,311.49,77.8178,86.425,76.7344,34.1015,77.9465,0.0,92.8571,15211193060.0,28916797245.1830,15.2041,15.2481
2013-09-24,314.13,69.9499,78.8543,72.2534,35.4015,81.7308,0.0,85.7143,15251865060.0,28910218452.4361,15.2635,15.3160
2013-09-25,312.65,53.1461,66.9713,74.4563,36.2709,59.0392,7.1429,78.5714,15211693060.0,28895659472.5703,15.3416,15.3906
2013-09-26,318.12,58.5482,60.5481,72.5366,37.6254,84.0973,0.0,71.4286,15251491060.0,28919173511.8502,15.4142,15.4460
2013-09-27,316.01,60.1367,57.277,75.8526,38.8444,61.7761,35.7143,64.2857,15218341060.0,28931712112.8864,15.4980,15.5187
2013-09-30,312.64,56.4867,58.3905,65.6207,38.4721,11.0128,28.5714,57.1429,15185869060.0,28923383999.9453,15.5660,15.5463
2013-01-10,320.95,73.6252,81.7828,71.7616,30.0556,71.3703,50.0,78.5714,14516051060.0,28511445759.9857,12.8778,13.0556
2013-02-10,320.51,,,,,,,,,,,
2013-03-10,314.76,,,,,,,,,,,
2013-04-10,319.04,69.3595,46.8668,51.2155,17.3594,55.8073,14.2857,50.0,14393063060.0,28432444634.7808,13.0378,12.9987
2013-07-10,310.03,91.6564,90.7498,75.8506,31.3424,120.8774,21.4286,100.0,14914595060.0,28660171673.1274,14.1291,14.2016
2013-08-10,303.23,,,,,,,,,,,
2013-09-10,298.23,92.5507,88.8844,69.1999,28.5403,103.2141,42.8571,100.0,15121125060.0,28905963927.7844,14.4503,14.6145
2013-10-10,305.174,19.2708,18.0193,41.4178,31.962,-88.3288,92.8571,64.2857,15053419060.0,28902008047.7248,15.6645,15.5336
2013-11-10,310.889,,,,,,,,,,,
2013-10-14,310.7,69.4453,43.0293,50.6886,26.4346,-16.2735,78.5714,50.0,15057899060.0,28967771723.2064,15.5828,15.4765
2013-10-15,306.4,78.4979,62.7717,51.8903,24.5441,-33.924,71.4286,42.8571,15012677060.0,28941194598.4324,15.5610,15.4796
2013-10-16,310.49,82.1221,76.6884,48.8579,22.8386,-0.1522,64.2857,35.7143,15056091060.0,28979477702.5117,15.5128,15.4686
2013-10-17,310.77,80.4654,80.3618,46.2193,21.4238,17.485,57.1429,28.5714,15109059060.0,29028215619.1784,15.4462,15.4477
2013-10-18,328.931,88.3102,83.6325,65.5903,23.735,277.6419,50.0,100.0,15228455060.0,29100941505.0437,15.4673,15.5423
2013-10-21,326.44,85.7453,84.8403,74.3765,25.8152,171.3769,42.8571,92.8571,15178009060.0,29093455969.5598,15.5406,15.7154
2013-10-22,332.54,84.7023,86.2526,70.2681,28.6339,138.3495,35.7143,100.0,15256719060.0,29109225514.6167,15.6217,15.8373
2013-10-23,326.756,77.574,82.6739,72.679,30.5329,80.1113,28.5714,92.8571,15200355060.0,29092536107.6531,15.7588,15.9655
2013-10-24,332.21,76.3685,79.5483,70.2252,32.3768,80.5246,21.4286,85.7143,15318049060.0,29192679440.4893,15.8838,16.0593
2013-10-25,363.39,77.4039,77.1155,84.3138,36.7084,207.1741,14.2857,100.0,15558785060.0,29280552657.2193,16.1529,16.3994
2013-10-28,358.16,80.5352,78.1025,84.6808,40.6069,150.233,7.1429,92.8571,15486069060.0,29232992462.6247,16.4064,16.6897
2013-10-29,362.7,84.2724,80.7372,83.1096,43.831,111.6931,0.0,85.7143,15529777060.0,29274183941.4126,16.6519,16.9185
2013-10-30,361.08,82.1585,82.322,84.3404,46.8415,86.5232,0.0,78.5714,15439733060.0,29253055506.7669,16.9231,17.1389
2013-10-31,364.03,80.6255,82.3521,82.7119,49.6047,73.9978,0.0,71.4286,15489069060.0,29274622386.7669,17.1964,17.3112
2013-01-11,359.002,72.3836,76.4163,63.3786,30.0522,69.7617,42.8571,71.4286,14564317060.0,28548762528.5042,12.9619,13.0918
2013-04-11,358.74,86.1322,66.3962,56.5919,18.5744,141.5778,7.1429,100.0,14454873060.0,28472030814.5561,13.0678,13.0420
2013-05-11,358.892,,,,,,,,,,,
2013-06-11,356.18,77.2848,71.4462,68.9657,25.1391,93.0798,21.4286,92.8571,14660913060.0,28481930152.2294,13.4455,13.4985
2013-07-11,343.56,92.2936,92.1098,79.2485,34.8171,148.7117,14.2857,100.0,14994741060.0,28721097561.3696,14.2341,14.3013
